Region,Sales,Category,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Product ID,Sub-Category,Product Name
West,84,Office Supplies,CA-2019-156958,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,OFF-BI-10001524,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern
West,84,Office Supplies,US-2019-103828,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,OFF-AP-10004249,Appliances,Staple holder
West,85,Office Supplies,CA-2017-104346,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,OFF-PA-10001166,Paper,Xerox 1932
West,85,Office Supplies,CA-2018-109925,Second Class,IM-15070,Irene Maddox,Consumer,United States,San Diego,California,OFF-ST-10003442,Storage,Eldon Portable Mobile Manager
West,86,Office Supplies,CA-2017-124800,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,OFF-PA-10000501,Paper,Petty Cash Envelope
West,86,Office Supplies,CA-2017-144806,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,OFF-AR-10004042,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain"
West,86,Office Supplies,CA-2018-140613,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Sparks,Nevada,OFF-SU-10004261,Supplies,"Fiskars 8"" Scissors, 2/Pack"
West,86,Office Supplies,CA-2019-138464,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,OFF-BI-10001543,Binders,GBC VeloBinder Manual Binding System
West,87,Office Supplies,CA-2016-110555,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,OFF-ST-10000876,Storage,Eldon Simplefile Box Office
West,87,Office Supplies,CA-2017-158701,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,OFF-AP-10004859,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor
West,87,Office Supplies,US-2018-127334,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,OFF-AP-10001205,Appliances,Belkin 5 Outlet SurgeMaster Power Centers
West,88,Office Supplies,CA-2017-121776,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,OFF-LA-10002762,Labels,Avery 485
West,88,Office Supplies,CA-2018-114972,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,OFF-LA-10004545,Labels,Avery 50
West,88,Office Supplies,CA-2018-131380,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,OFF-ST-10002485,Storage,Rogers Deluxe File Chest
West,88,Office Supplies,CA-2018-138282,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Los Angeles,California,OFF-AP-10001366,Appliances,Staple holder
West,88,Office Supplies,CA-2019-106033,Second Class,FG-14260,Frank Gastineau,Home Office,United States,San Francisco,California,OFF-AR-10002818,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener
West,88,Office Supplies,CA-2019-108854,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,OFF-PA-10003022,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book
West,88,Office Supplies,CA-2019-139437,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,OFF-ST-10002485,Storage,Rogers Deluxe File Chest
West,88,Office Supplies,US-2018-139087,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,OFF-LA-10001074,Labels,Round Specialty Laser Printer Labels
West,88,Office Supplies,US-2019-120418,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,OFF-AR-10002956,Art,Boston 16801 Nautilus Battery Pencil Sharpener
West,88,Office Supplies,US-2019-147655,First Class,AS-10045,Aaron Smayling,Corporate,United States,Redmond,Oregon,OFF-BI-10002931,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders"
West,89,Office Supplies,CA-2016-102330,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,OFF-LA-10003923,Labels,Alphabetical Labels for Top Tab Filing
West,89,Office Supplies,CA-2017-115945,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,OFF-BI-10004330,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series"
West,89,Office Supplies,CA-2019-121538,First Class,RH-19495,Rick Hansen,Consumer,United States,Denver,Colorado,OFF-PA-10004071,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
West,89,Office Supplies,CA-2019-127285,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,OFF-BI-10004330,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series"
West,90,Office Supplies,CA-2016-113579,Second Class,KD-16345,Katherine Ducich,Consumer,United States,Los Angeles,California,OFF-PA-10001457,Paper,White GlueTop Scratch Pads
West,90,Office Supplies,CA-2016-157546,First Class,RD-19720,Roger Demir,Consumer,United States,San Francisco,California,OFF-BI-10002498,Binders,Clear Mylar Reinforcing Strips
West,90,Office Supplies,CA-2017-136420,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,OFF-BI-10002854,Binders,"Performers Binder/Pad Holder, Black"
West,90,Office Supplies,CA-2019-108854,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,OFF-BI-10001670,Binders,Vinyl Sectional Post Binders
West,90,Office Supplies,CA-2019-145219,First Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,OFF-BI-10001670,Binders,Vinyl Sectional Post Binders
West,91,Office Supplies,CA-2017-153416,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,OFF-BI-10002706,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings
West,91,Office Supplies,CA-2019-106859,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,OFF-ST-10000615,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"
West,91,Office Supplies,CA-2019-122007,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Los Angeles,California,OFF-AP-10000358,Appliances,Fellowes Basic Home/Office Series Surge Protectors
West,91,Office Supplies,US-2016-112991,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,OFF-PA-10002222,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream"
West,92,Office Supplies,CA-2017-123568,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,OFF-BI-10001510,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder
West,92,Office Supplies,CA-2019-156951,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,OFF-PA-10004530,Paper,Personal Creations Ink Jet Cards and Labels
West,93,Office Supplies,CA-2016-128986,Second Class,GH-14410,Gary Hansen,Home Office,United States,Glendale,Arizona,OFF-PA-10001289,Paper,White Computer Printout Paper by Universal
West,93,Office Supplies,CA-2016-132787,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Seattle,Washington,OFF-ST-10001321,Storage,"Decoflex Hanging Personal Folder File, Blue"
West,93,Office Supplies,CA-2016-144666,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,OFF-ST-10001321,Storage,"Decoflex Hanging Personal Folder File, Blue"
West,93,Office Supplies,CA-2017-123568,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,OFF-PA-10001125,Paper,Xerox 1988
West,93,Office Supplies,CA-2017-134117,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,OFF-BI-10002026,Binders,Avery Arch Ring Binders
West,93,Office Supplies,CA-2018-101189,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,OFF-ST-10004180,Storage,Safco Commercial Shelving
West,93,Office Supplies,CA-2018-130162,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,OFF-ST-10001328,Storage,"Personal Filing Tote with Lid, Black/Gray"
West,93,Office Supplies,CA-2018-139808,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Marysville,Washington,OFF-FA-10001883,Fasteners,"Alliance Super-Size Bands, Assorted Sizes"
West,93,Office Supplies,CA-2019-126865,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,OFF-PA-10003039,Paper,Xerox 1960
West,93,Office Supplies,CA-2019-136651,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,OFF-BI-10003638,Binders,GBC Durable Plastic Covers
West,93,Office Supplies,US-2016-164406,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,OFF-PA-10000167,Paper,Xerox 1925
West,94,Office Supplies,CA-2018-140382,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,OFF-ST-10003638,Storage,Mobile Personal File Cube
West,95,Office Supplies,CA-2016-144666,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,OFF-PA-10003465,Paper,Xerox 1912
West,95,Office Supplies,CA-2019-141117,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,OFF-AR-10003727,Art,Berol Giant Pencil Sharpener
West,96,Office Supplies,CA-2016-153479,Standard Class,DF-13135,David Flashing,Consumer,United States,Vallejo,California,OFF-BI-10002867,Binders,GBC Recycled Regency Composition Covers
West,96,Office Supplies,CA-2018-151372,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,OFF-PA-10004381,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper
West,96,Office Supplies,CA-2019-122105,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,OFF-AR-10004344,Art,Bulldog Vacuum Base Pencil Sharpener
West,96,Office Supplies,US-2019-132444,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,OFF-ST-10000563,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus
West,97,Office Supplies,CA-2019-137918,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Lodi,California,OFF-SU-10000898,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L"
West,97,Office Supplies,CA-2019-153787,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Seattle,Washington,OFF-AP-10001563,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector
West,98,Office Supplies,CA-2017-127481,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,OFF-PA-10002377,Paper,Xerox 1916
West,98,Office Supplies,CA-2017-131072,Same Day,KL-16645,Ken Lonsdale,Consumer,United States,Seattle,Washington,OFF-BI-10002794,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"
West,98,Office Supplies,CA-2017-142419,Second Class,SC-20380,Shahid Collister,Consumer,United States,Seattle,Washington,OFF-BI-10001597,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"
West,98,Office Supplies,CA-2018-101672,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,OFF-PA-10001878,Paper,Xerox 1891
West,98,Office Supplies,CA-2019-140186,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,OFF-AP-10002578,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"
West,99,Office Supplies,CA-2016-116932,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,OFF-AR-10002067,Art,Newell 334
West,99,Office Supplies,CA-2017-143616,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Seattle,Washington,OFF-AR-10002067,Art,Newell 334
West,99,Office Supplies,CA-2017-148180,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,OFF-AR-10002067,Art,Newell 334
West,99,Office Supplies,US-2019-116652,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,OFF-AR-10001915,Art,Peel-Off China Markers
West,99,Office Supplies,US-2019-141509,First Class,SC-20575,Sonia Cooley,Consumer,United States,Los Angeles,California,OFF-AR-10002067,Art,Newell 334
West,100,Office Supplies,CA-2019-100825,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Los Angeles,California,OFF-ST-10003123,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems
West,100,Office Supplies,CA-2019-126067,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,OFF-BI-10001658,Binders,GBC Standard Therm-A-Bind Covers
West,100,Office Supplies,CA-2019-131954,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,OFF-BI-10003982,Binders,Wilson Jones Century Plastic Molded Ring Binders
West,100,Office Supplies,US-2018-155971,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,OFF-PA-10000210,Paper,Xerox Blank Computer Paper
West,100,Office Supplies,US-2019-143175,Second Class,GA-14515,George Ashbrook,Consumer,United States,Los Angeles,California,OFF-ST-10003123,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems
West,101,Office Supplies,CA-2016-101175,Standard Class,DM-12955,Dario Medina,Corporate,United States,Mesa,Arizona,OFF-ST-10004950,Storage,Acco Perma 3000 Stacking Storage Drawers
West,101,Office Supplies,CA-2019-152310,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,OFF-BI-10004308,Binders,Avery Legal 4-Ring Binder
West,102,Office Supplies,CA-2019-126536,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,OFF-BI-10001191,Binders,Canvas Sectional Post Binders
West,103,Office Supplies,CA-2019-134565,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,OFF-ST-10004804,Storage,"Belkin 19"" Vented Equipment Shelf, Black"
West,103,Office Supplies,US-2019-100398,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Salt Lake City,Utah,OFF-BI-10002133,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"
West,104,Office Supplies,CA-2017-109638,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,OFF-AP-10002472,Appliances,3M Office Air Cleaner
West,104,Office Supplies,CA-2018-122728,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,OFF-ST-10000604,Storage,Home/Office Personal File Carts
West,104,Office Supplies,CA-2019-118199,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,OFF-ST-10000604,Storage,Home/Office Personal File Carts
West,104,Office Supplies,US-2018-113985,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,OFF-BI-10000632,Binders,Satellite Sectional Post Binders
West,105,Office Supplies,CA-2016-141726,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,OFF-PA-10000418,Paper,Xerox 189
West,105,Office Supplies,CA-2017-149846,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,OFF-ST-10002406,Storage,Pizazz Global Quick File
West,105,Office Supplies,CA-2018-100300,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,OFF-PA-10000418,Paper,Xerox 189
West,105,Office Supplies,CA-2018-108959,Second Class,MH-17785,Maya Herman,Corporate,United States,Glendale,Arizona,OFF-ST-10001272,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl"
West,105,Office Supplies,CA-2018-112060,Standard Class,KT-16465,Kean Takahito,Consumer,United States,San Francisco,California,OFF-PA-10000994,Paper,Xerox 1915
West,106,Office Supplies,CA-2017-120103,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,OFF-PA-10001295,Paper,Computer Printout Paper with Letter-Trim Perforations
West,106,Office Supplies,CA-2017-124919,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,OFF-PA-10002254,Paper,Xerox 1883
West,106,Office Supplies,CA-2018-154067,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,OFF-PA-10002254,Paper,Xerox 1883
West,106,Office Supplies,US-2017-139759,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,OFF-AP-10002765,Appliances,Fellowes Advanced Computer Series Surge Protectors
West,106,Office Supplies,US-2017-163279,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,OFF-PA-10003127,Paper,Easy-staple paper
West,106,Office Supplies,US-2018-168095,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,OFF-PA-10003641,Paper,Xerox 1909
West,107,Office Supplies,CA-2017-148376,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,OFF-AP-10000240,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge
West,107,Office Supplies,US-2016-120740,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,OFF-AP-10000240,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge
West,108,Office Supplies,CA-2019-155712,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,OFF-BI-10004224,Binders,Catalog Binders with Expanding Posts
West,108,Office Supplies,US-2016-131982,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,OFF-BI-10004224,Binders,Catalog Binders with Expanding Posts
West,108,Office Supplies,US-2016-154879,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,OFF-AR-10001897,Art,Model L Table or Wall-Mount Pencil Sharpener
West,109,Office Supplies,CA-2016-146591,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,OFF-EN-10002504,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White"
West,109,Office Supplies,US-2019-116652,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,OFF-AP-10001205,Appliances,Belkin 5 Outlet SurgeMaster Power Centers
West,110,Office Supplies,CA-2016-135699,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,OFF-PA-10004475,Paper,Xerox 1940
West,110,Office Supplies,CA-2019-116715,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,OFF-PA-10004475,Paper,Xerox 1940
West,110,Office Supplies,US-2019-123862,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,OFF-SU-10004884,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles
West,111,Office Supplies,CA-2016-118962,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,OFF-PA-10001144,Paper,Xerox 1913
West,111,Office Supplies,CA-2017-134082,Standard Class,JK-15640,Jim Kriz,Home Office,United States,San Bernardino,California,OFF-BI-10004230,Binders,GBC Recycled Grain Textured Covers
West,111,Office Supplies,CA-2019-124716,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,OFF-PA-10001144,Paper,Xerox 1913
West,112,Office Supplies,CA-2018-159345,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,San Diego,California,OFF-PA-10000806,Paper,Xerox 1934
West,112,Office Supplies,CA-2019-105914,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,OFF-BI-10002854,Binders,"Performers Binder/Pad Holder, Black"
West,113,Office Supplies,CA-2018-138478,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,OFF-AR-10002240,Art,Panasonic KP-150 Electric Pencil Sharpener
West,114,Office Supplies,CA-2017-101707,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,OFF-PA-10002968,Paper,Xerox 1973
West,114,Office Supplies,CA-2017-125234,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,OFF-PA-10000482,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate"
West,114,Office Supplies,CA-2017-137113,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,OFF-PA-10002222,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream"
West,114,Office Supplies,CA-2018-123358,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,OFF-AP-10004980,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room
West,114,Office Supplies,CA-2018-125206,First Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,OFF-ST-10003692,Storage,Recycled Steel Personal File for Hanging File Folders
West,114,Office Supplies,US-2019-112347,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,OFF-ST-10003306,Storage,Letter Size Cart
West,115,Office Supplies,CA-2016-115812,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Los Angeles,California,OFF-AP-10002892,Appliances,Belkin F5C206VTEL 6 Outlet Surge
West,115,Office Supplies,US-2017-113593,First Class,NC-18415,Nathan Cano,Consumer,United States,Santa Maria,California,OFF-ST-10000532,Storage,Advantus Rolling Drawer Organizers
West,116,Office Supplies,CA-2018-109365,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,OFF-PA-10001725,Paper,Xerox 1892
West,116,Office Supplies,CA-2019-161956,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,OFF-PA-10001289,Paper,White Computer Printout Paper by Universal
West,117,Office Supplies,CA-2017-168207,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,OFF-BI-10001524,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern
West,117,Office Supplies,CA-2019-107125,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,OFF-BI-10001989,Binders,Premium Transparent Presentation Covers by GBC
West,117,Office Supplies,US-2019-109253,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,OFF-BI-10000962,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8"""
West,118,Office Supplies,CA-2019-122798,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,OFF-ST-10003058,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays
West,119,Office Supplies,CA-2017-112305,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,OFF-AR-10002067,Art,Newell 334
West,120,Office Supplies,CA-2017-124800,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,OFF-ST-10000798,Storage,2300 Heavy-Duty Transfer File Systems by Perma
West,120,Office Supplies,CA-2017-143490,Standard Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,OFF-AR-10002952,Art,Stanley Contemporary Battery Pencil Sharpeners
West,120,Office Supplies,CA-2018-126158,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,OFF-BI-10002498,Binders,Clear Mylar Reinforcing Strips
West,120,Office Supplies,CA-2019-132521,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,OFF-AP-10002191,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector
West,120,Office Supplies,CA-2019-139304,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,OFF-BI-10002498,Binders,Clear Mylar Reinforcing Strips
West,121,Office Supplies,US-2016-139640,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Portland,Oregon,OFF-AR-10002240,Art,Panasonic KP-150 Electric Pencil Sharpener
West,122,Office Supplies,CA-2019-110842,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,OFF-BI-10000977,Binders,Ibico Plastic Spiral Binding Combs
West,122,Office Supplies,CA-2019-147942,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,San Francisco,California,OFF-BI-10001294,Binders,Fellowes Binding Cases
West,122,Office Supplies,US-2017-110569,Standard Class,EB-13870,Emily Burns,Consumer,United States,Phoenix,Arizona,OFF-AP-10004708,Appliances,Fellowes Superior 10 Outlet Split Surge Protector
West,122,Office Supplies,US-2018-123470,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,OFF-AP-10003287,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax
West,123,Office Supplies,CA-2016-123323,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,San Francisco,California,OFF-BI-10003684,Binders,Wilson Jones Legal Size Ring Binders
West,123,Office Supplies,CA-2018-165330,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,OFF-BI-10004001,Binders,GBC Recycled VeloBinder Covers
West,123,Office Supplies,US-2019-152002,Same Day,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,OFF-PA-10000357,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"
West,124,Office Supplies,CA-2016-140732,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,OFF-PA-10003625,Paper,Xerox 1979
West,124,Office Supplies,CA-2017-122371,Standard Class,BS-11800,Bryan Spruell,Home Office,United States,San Diego,California,OFF-EN-10000056,Envelopes,Cameo Buff Policy Envelopes
West,124,Office Supplies,CA-2018-128412,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,OFF-PA-10001125,Paper,Xerox 1988
West,124,Office Supplies,CA-2019-144827,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Costa Mesa,California,OFF-ST-10004340,Storage,"Fellowes Mobile File Cart, Black"
West,124,Office Supplies,CA-2019-168228,First Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,OFF-AR-10003373,Art,"Boston School Pro Electric Pencil Sharpener, 1670"
West,129,Office Supplies,CA-2019-164329,Same Day,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,OFF-ST-10001511,Storage,Space Solutions Commercial Steel Shelving
West,130,Office Supplies,CA-2018-158694,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,OFF-AP-10000055,Appliances,Belkin F9S820V06 8 Outlet Surge
West,131,Office Supplies,CA-2019-138149,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,OFF-ST-10002974,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black"
West,132,Office Supplies,CA-2017-150714,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,OFF-PA-10001497,Paper,Xerox 1914
West,133,Office Supplies,US-2017-156496,Standard Class,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,OFF-AP-10001469,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector
West,133,Office Supplies,US-2019-147998,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,San Jose,California,OFF-BI-10002082,Binders,GBC Twin Loop Wire Binding Elements
West,134,Office Supplies,CA-2017-148250,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Riverside,California,OFF-AP-10003040,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection
West,135,Office Supplies,CA-2018-146325,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,OFF-ST-10001590,Storage,"Tenex Personal Project File with Scoop Front Design, Black"
West,136,Office Supplies,CA-2018-150350,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,OFF-EN-10002504,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White"
West,136,Office Supplies,CA-2019-145506,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Spokane,Washington,OFF-ST-10004963,Storage,Eldon Gobal File Keepers
West,137,Office Supplies,CA-2016-103940,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,OFF-BI-10002735,Binders,GBC Prestige Therm-A-Bind Covers
West,137,Office Supplies,CA-2016-108861,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Seattle,Washington,OFF-BI-10003876,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets"
